一包	挺小的	NEU	豆皮	5	分量	2021-09-28 18:00:47	labeled
东西	还行	POS	荸荠	3	品质	2016-05-17 13:54:33	labeled
东西	可以	POS	番茄	2	品质	2018-01-26 08:39:10	labeled
东西	很好	POS	番茄	5	品质	2021-05-20 09:30:11	labeled
东西	超乎想象	POS	番茄	5	品质	2021-05-20 09:30:11	labeled
东西	不错	POS	小麦	5	其它	2021-05-12 20:17:39	labeled
东西	还行	NEU	稻谷	3	品质	2020-08-12 08:03:38	labeled
东西	好吃	POS	豆皮	4	其它	2021-03-26 15:43:01	labeled
东西	可以	POS	豆皮	4	其它	2021-07-23 11:14:23	labeled
东西	还新鲜	POS	猕猴桃	3	品质	2018-11-28 10:50:21	labeled
东西	还新鲜	POS	猕猴桃	2	品质	2018-11-28 10:48:18	labeled
东西	发货也快	POS	大豆	5	物流	2020-12-31 08:03:18	labeled
东西	不错	POS	大豆	5	物流	2020-12-31 08:03:18	labeled
东西	很好	POS	大豆	5	品质	2020-08-19 12:51:36	labeled
东西	不错	POS	茶油	3	品质	2017-12-21 12:26:50	labeled
东西	很不错	POS	大米	3	品质	2019-12-15 17:40:12	labeled
东西	不错的	POS	花生	3	品质	2014-07-05 08:47:28	labeled
东西	不错	POS	蜜柚	5	品质	2019-09-29 20:11:25	labeled
东西	差	NEG	蜜柚	1	品质	2018-10-08 17:12:06	labeled
东西	不一样	NEG	蜜柚	1	品质	2017-12-21 07:40:05	labeled
东西	木有收到	NEG	蜜柚	2	物流	2018-06-25 18:42:50	labeled
东西	不错	POS	蜜柚	3	品质	2018-07-22 22:23:22	labeled
东西	好	POS	棉花	3	其它	2016-09-04 04:00:14	labeled
东西	不错	POS	棉花	3	其它	2018-09-17 10:57:44	labeled
东西	不错	POS	花生	5	品质	2021-08-30 09:58	labeled
东西	还可以	POS	竹荪	5	品质	2021-09-14 12:03:08	labeled
东西	不错	NEG	大蒜	4	品质	2021-05-13 10:16:21	labeled
东西	不错	POS	竹荪	5	品质	2018-11-08 17:40:39	labeled
东西	不错	POS	花生	5	其它	2018-09-06 17:36	labeled
东西	不好	NEG	竹荪	1	品质	2018-01-17 00:41:04	labeled
东西	全是碎的	NEG	竹荪	1	品质	2018-01-17 00:41:04	labeled
东西	有点发黑	NEG	竹荪	1	品质	2018-01-17 00:41:04	labeled
东西	发霉	NEG	竹荪	1	品质	2018-01-17 00:41:04	labeled
东西	不错	POS	豆皮	1	品质	2019-03-14 08:56:53	labeled
东西	太少	NEG	豆皮	2	分量	2020-03-30 21:08:16	labeled
东西	不是很好吃	NEG	豆皮	1	其它	2019-10-10 12:35:12	labeled
东西	还不错	POS	花生	3	品质	2020-02-23 17:00	labeled
东西	一般	NEG	茶叶	1	品质	2015-07-11 14:24:27	labeled
东西	有杂质	NEG	茶叶	1	品质	2015-07-11 14:24:27	labeled
东西	很好	POS	荸荠	5	品质	2021-02-21 21:30:51	labeled
东西	不错	NEG	枇杷	1	品质	2021-09-25 10:51:49	labeled
东西	正品	POS	洋芋	1	其它	2021-08-14 12:04:29	labeled
东西	还不错	POS	大米	3	品质	2017-10-20 13:02:25	labeled
东西	可以	NEU	豆皮	1	品质	2020-11-13 22:17:29	labeled
东西	一般	NEU	棉花	4	品质	2021-08-30 22:37:32	labeled
东西	太差了	NEG	洋芋	1	品质	2021-08-08 12:39:17	labeled
东西	不错	POS	姜	3	品质	2015-08-31 12:50:16	labeled
东西	不好吃	NEG	大蒜	1	口感	2020-03-15 10:44:29	labeled
东西	不错	POS	姜	5	品质	2020-06-20 22:29:33	labeled
东西	好用	POS	姜	5	品质	2020-06-20 22:29:33	labeled
东西	可以	POS	姜	2	品质	2017-09-25 21:27:54	labeled
东西	还可以	NEU	大蒜	5	品质	2020-03-30 22:48:34	labeled
东西	一般	NEU	姜	3	品质	2021-06-28 14:20:52	labeled
丝苗米	假的	NEG	大米	1	品质	2021-05-14 19:24:28	labeled
丝苗米	太离谱了	NEG	大米	1	品质	2021-05-14 19:24:28	labeled
丝苗米	超级差评	NEG	大米	1	品质	2021-05-14 19:24:28	labeled
两边	不对称	NEG	茶油	1	品质	2021-06-15 20:44:49	labeled
个	大	POS	猕猴桃	5	品质	2021-07-22 17:56:14	labeled
个	大	POS	洋芋	5	其它	2021-07-01 11:46:17	labeled
个	小	NEG	洋芋	3	其它	2020-12-06 17:46:59	labeled
个	大	POS	枇杷	5	分量	2020-12-09 16:43:45	labeled
个	饱满	POS	枇杷	5	分量	2020-12-09 16:43:45	labeled
个	较大	POS	枇杷	4	分量	2019-05-10 08:51:19	labeled
个	很大	POS	梨	4	分量	2021-01-02 16:48:23	labeled
个	小	NEG	猕猴桃	3	分量	2021-08-19 16:49:12	labeled
个	大	POS	梨	5	分量	2021-05-10 17:38:37	labeled
个	小	NEG	梨	2	分量	2018-09-12 21:23:56	labeled
个	小	NEG	梨	3	分量	2021-08-20 18:47:03	labeled
个	大	NEG	梨	5	分量	2020-11-06 21:47:55	labeled
个	小	NEG	芝麻	1	其它	2021-03-02 20:47:25	labeled
个	小	NEG	蜜柚	1	分量	2018-12-10 20:26:12	labeled
个	大	POS	梨	5	分量	2020-10-03 08:59:56	labeled
个	挺大的	POS	梨	3	分量	2020-09-20 14:01:00	labeled
个	小	NEG	蜜柚	3	分量	2020-06-06 07:07:55	labeled
个	小	NEG	蜜柚	1	分量	2019-12-31 15:55:18	labeled
个	小	NEG	蜜柚	2	分量	2018-02-04 19:24:26	labeled
个	大	POS	李子	5	分量	2021-08-12 17:17:15	labeled
个	大	POS	猕猴桃	5	分量	2021-08-05 23:11:29	labeled
个体	大	POS	玉米	5	分量	2021-07-07 07:52:45	labeled
个体	粒粒饱满	POS	玉米	5	分量	2021-07-07 07:52:45	labeled
个体	太小	NEG	洋芋	2	其它	2019-06-23 19:55:34	labeled
个儿	小	NEG	猕猴桃	1	分量	2019-12-22 10:33:36	labeled
个儿	如此小	NEG	洋芋	5	其它	2018-04-20 19:45:00	labeled
个别	坏	NEG	荸荠	4	品质	2021-03-25 16:07:47	labeled
个别	有点问题	NEG	竹荪	4	其它	2021-09-22 11:49:57	labeled
个别口味	不好喝	NEG	茶叶	2	口感	2020-05-12 01:30:25	labeled
个别果型	不好	NEG	猕猴桃	3	品质	2021-08-13 22:56:01	labeled
个别的红的透一点的	比较甜	POS	李子	2	口感	2021-08-25 19:26:06	labeled
个别的蒜	起霉了	NEG	大蒜	3	品质	2020-08-19 08:04:11	labeled
个头	比较小	NEG	豆皮	1	品质	2021-01-12 20:16:41	labeled
个头	第一次买个头大	NEU	豆皮	1	分量	2019-05-30 14:39:56	labeled
个头	这次买怎么这么小	NEG	豆皮	1	品质	2019-05-30 14:39:56	labeled
个头	很袖珍	NEU	猕猴桃	4	分量	2021-08-01 14:16:25	labeled
个头	很大	POS	猕猴桃	5	分量	2021-10-11 20:29:31	labeled
个头	大	POS	猕猴桃	5	分量	2021-08-28 08:42:46	labeled
个头	均匀	POS	猕猴桃	5	品质	2021-09-04 18:35:22	labeled
个头	挺大	POS	洋芋	4	其它	2017-12-22 13:42:09	labeled
个头	大	POS	猕猴桃	5	品质	2021-07-18 18:04:13	labeled
个头	大	POS	猕猴桃	5	品质	2021-08-13 11:54:41	labeled
个头	均匀	POS	猕猴桃	5	品质	2021-08-13 11:54:41	labeled
个头	饱满	POS	猕猴桃	5	品质	2021-08-13 17:34:09	labeled
个头	一般	NEU	猕猴桃	3	品质	2021-08-12 00:49:47	labeled
个头	不小	POS	猕猴桃	5	品质	2021-08-05 05:30:50	labeled
个头	大	POS	猕猴桃	5	品质	2021-08-05 05:30:50	labeled
个头	小	NEG	猕猴桃	1	品质	2020-08-28 12:36:33	labeled
个头	大	POS	猕猴桃	3	品质	2021-08-16 13:13:56	labeled
个头	不大	NEU	蜜柚	5	分量	2020-12-29 10:50:50	labeled
个头	太小	NEG	蜜柚	5	分量	2020-12-26 18:54:29	labeled
个头	比较小	NEG	蜜柚	3	分量	2021-07-07 21:10:37	labeled
个头	比较大	POS	蜜柚	3	分量	2021-10-03 11:49:54	labeled
个头	小	NEG	玉米	3	分量	2021-10-21 20:15:51	labeled
个头	小	NEG	玉米	4	分量	2021-05-29 08:54:41	labeled
个头	均匀	POS	花生	5	分量	2021-04-25 17:31:38	labeled
个头	份量足	POS	花生	5	分量	2021-04-25 17:31:38	labeled
个头	挺大	POS	李子	4	分量	2021-08-20 21:17:30	labeled
个头	大	POS	李子	2	分量	2020-09-20 16:03:59	labeled
个头	小	NEG	李子	4	分量	2021-02-07 01:22:41	labeled
个头	很大	NEU	李子	5	分量	2021-10-10 09:16:17	labeled
个头	小	NEG	李子	2	分量	2021-02-07 14:25:42	labeled
个头	小	NEG	李子	1	分量	2021-09-10 07:58:31	labeled
个头	小	NEG	李子	3	分量	2021-09-17 21:46:04	labeled
个头	小	NEG	藕	2	分量	2021-04-01 21:02:40	labeled
个头	差距悬殊	NEG	玉米	1	其它	2021-08-03 10:05:51	labeled
个头	不大	NEG	玉米	4	其它	2021-08-23 19:25:21	labeled
个头	小到几乎可以用拳头形容	NEG	蜜柚	3	分量	2020-10-26 23:21:07	labeled
个头	挺大	POS	玉米	3	其它	2019-06-25 12:14:41	labeled
个头	小	NEG	蜜柚	3	分量	2021-07-27 18:32:41	labeled
个头	小	NEG	玉米	1	其它	2020-07-29 20:18:20	labeled
个头	太小	NEG	洋芋	5	其它	2020-05-24 16:28:40	labeled
个头	大	POS	洋芋	5	其它	2021-07-21 12:16:32	labeled
个头	中等	NEU	洋芋	5	其它	2021-01-30 09:53:53	labeled
个头	很大	POS	洋芋	3	其它	2021-08-14 17:34:22	labeled
个头	中等	NEU	洋芋	5	其它	2021-01-07 20:16:13	labeled
个头	均匀	NEU	洋芋	4	其它	2021-01-24 20:11:26	labeled
个头	均匀	NEU	洋芋	5	其它	2021-04-24 10:31:06	labeled
个头	小了点	NEG	洋芋	5	其它	2020-10-20 07:18:10	labeled
个头	有点小	NEG	洋芋	4	其它	2021-04-13 19:19:39	labeled
个头	不均匀	NEG	洋芋	3	其它	2021-08-05 20:20:47	labeled
个头	均匀	POS	竹荪	5	分量	2021-07-23 11:54:44	labeled
个头	不大	NEG	洋芋	3	其它	2021-08-06 12:30:43	labeled
个头	还蛮大	POS	姜	4	分量	2020-05-25 20:01:58	labeled
个头	不大	NEG	姜	4	其它	2020-04-18 19:19:16	labeled
个头	小	NEG	姜	1	分量	2020-12-29 15:59:07	labeled
个头	都是小块	NEG	姜	1	分量	2020-12-29 15:59:07	labeled
个头	待提高	NEG	姜	3	品质	2021-01-22 08:02:34	labeled
个头	大挺好的	POS	梨	5	分量	2021-02-01 12:31:39	labeled
个头	很大	POS	竹荪	5	分量	2020-09-17 18:28:15	labeled
个头	太小	NEG	梨	1	分量	2021-09-19 06:27:30	labeled
个头	太小	NEG	荸荠	2	分量	2020-04-15 16:00:15	labeled
个头	太小	NEG	荸荠	1	分量	2020-03-15 21:36:24	labeled
个头	很小	NEG	荸荠	1	分量	2020-02-22 13:03:46	labeled
个头	很小	NEG	猕猴桃	3	分量	2021-08-31 19:52:23	labeled
个头	极小	NEG	猕猴桃	3	分量	2021-09-16 21:17:46	labeled
个头	非常小	NEG	竹荪	1	分量	2021-01-31 10:35:09	labeled
个头	小点	NEG	猕猴桃	5	分量	2021-10-19 19:44:09	labeled
个头	很大	POS	玉米	4	分量	2021-08-31 13:35:04	labeled
个头	小	NEG	枇杷	2	分量	2021-06-25 11:08:30	labeled
个头	很小	NEG	竹荪	1	品质	2019-06-26 23:43:24	labeled
个头	小	NEG	竹荪	3	品质	2019-02-23 18:19:58	labeled
个头	较大	POS	猕猴桃	5	分量	2021-10-18 16:00:22	labeled
个头	不是很大	NEG	猕猴桃	5	分量	2021-09-05 01:26:36	labeled
个头	不是太大	NEG	猕猴桃	4	分量	2021-10-18 21:04:10	labeled
个头	有大有小	NEU	枇杷	5	分量	2021-05-25 20:11:13	labeled
个头	大	POS	枇杷	5	分量	2020-11-22 12:16:36	labeled
个头	非常大	POS	枇杷	5	分量	2021-05-13 13:04:58	labeled
个头	小	NEG	枇杷	1	分量	2021-04-16 19:18:00	labeled
个头	小	NEG	枇杷	3	分量	2017-11-21 10:23:14	labeled
个头	均匀饱满	POS	李子	5	品质	2021-06-03 18:03:58	labeled
个头	小	NEG	李子	1	其它	2021-08-05 21:37:50	labeled
个头	小	NEU	李子	4	分量	2020-04-29 14:49:14	labeled
个头	去掉皮没剩多少了	NEU	李子	4	分量	2020-04-29 14:49:14	labeled
个头	还算大	POS	李子	4	分量	2021-09-13 08:49:32	labeled
个头	小	NEG	枇杷	1	分量	2021-07-14 08:07:17	labeled
个头	小点	NEU	番茄	3	其它	2018-05-12 22:09:00	labeled
个头	小怎么吃？能吃？	NEG	梨	1	分量	2021-09-21 09:08:11	labeled
个头	还可以且匀溜	POS	梨	5	分量	2021-09-17 19:30:30	labeled
个头	太小了	NEG	荸荠	1	分量	2020-02-23 17:58:32	labeled
个头	非常小	NEG	荸荠	3	分量	2020-02-25 07:43:29	labeled
个头	小果居多	NEG	荸荠	3	分量	2020-02-28 10:25:03	labeled
个头	有点小	NEG	荸荠	5	分量	2021-04-05 17:05:37	labeled
个头	不大	NEG	竹荪	3	品质	2021-02-05 11:34:12	labeled
个头	不大	NEU	洋芋	5	其它	2020-11-08 11:37:04	labeled
个头	还行	NEU	洋芋	5	其它	2020-11-08 11:37:04	labeled
个头	一般般	NEG	竹荪	3	品质	2019-09-07 05:59:06	labeled
个头	一般	NEG	竹荪	3	品质	2021-09-14 17:20:11	labeled
个头	小	NEG	竹荪	2	品质	2021-09-14 19:59:16	labeled
个头	不够大	NEG	洋芋	4	其它	2021-05-20 19:07:02	labeled
个头	小	NEG	玉米	1	品质	2020-03-13 22:38:03	labeled
个头	太小了	NEG	玉米	3	品质	2020-07-07 16:39:23	labeled
个头	非常小	NEG	竹荪	1	品质	2020-12-08 21:40:23	labeled
个头	很小	NEG	竹荪	5	品质	2021-09-10 19:59:46	labeled
个头	小	NEG	竹荪	3	品质	2021-07-17 22:32:50	labeled
个头	有大有小	NEU	玉米	2	分量	2017-12-27 15:14:53	labeled
个头	比较大	POS	玉米	5	分量	2021-08-13 20:42:44	labeled
个头	大	POS	梨	5	分量	2020-08-11 20:08:14	labeled
个头	小	NEG	梨	3	分量	2020-07-16 11:43:17	labeled
个头	不大	NEG	梨	4	分量	2021-06-28 17:35:53	labeled
个头	小了点	NEG	茶叶	3	品质	2020-01-14 15:17:43	labeled
个头	太小	NEG	玉米	1	分量	2017-11-07 15:57:54	labeled
个头	太小	NEG	茶叶	2	其它	2019-12-01 13:17:31	labeled
个头	比较小	NEG	玉米	4	分量	2021-07-03 14:02:36	labeled
个头	稍小一点	NEG	玉米	4	分量	2021-06-29 15:39:28	labeled
个头	不错	POS	玉米	5	分量	2021-04-11 15:27:38	labeled
个头	小	NEG	玉米	1	分量	2021-03-04 20:36:21	labeled
个头	很小	NEG	玉米	3	分量	2021-06-27 17:24:53	labeled
个头	非常小	NEG	玉米	1	分量	2021-08-24 18:53:57	labeled
个头	短粗	NEU	玉米	5	分量	2021-08-23 17:42:31	labeled
个头	参差不齐	NEG	玉米	3	分量	2020-12-08 16:17:13	labeled
个头	小	NEG	玉米	3	分量	2021-04-25 20:53:44	labeled
个头	有点小	NEG	荸荠	4	分量	2021-05-03 17:01:17	labeled
个头	小	NEG	荸荠	1	分量	2019-05-07 11:50:09	labeled
个头	挺大	POS	李子	1	分量	2021-10-01 19:26:40	labeled
个头	大	POS	番茄	5	品质	2021-08-01 07:52:16	labeled
个头	太小	NEG	番茄	1	品质	2021-01-08 22:24:14	labeled
个头	酸	NEG	番茄	1	品质	2021-01-08 22:24:14	labeled
个头	均匀	POS	番茄	5	品质	2021-01-11 09:32:55	labeled
个头	非常大	POS	番茄	5	品质	2021-05-11 10:05:35	labeled
个头	不小	POS	番茄	5	品质	2020-12-19 16:09:35	labeled
个头	一般	NEG	梨	3	分量	2021-04-08 12:26:40	labeled
个头	可以	POS	梨	5	分量	2020-10-01 12:40:59	labeled
个头	差的甚大	NEG	梨	1	分量	2020-10-25 20:02:40	labeled
个头	小	NEG	梨	3	分量	2020-02-19 01:29:11	labeled
个头	小	NEG	梨	1	分量	2018-11-07 18:34:39	labeled
个头	超级大	POS	梨	4	分量	2020-10-19 09:01:27	labeled
个头	小	NEG	梨	4	分量	2021-02-02 20:29:29	labeled
个头	不大	NEG	梨	2	分量	2021-08-12 09:51:18	labeled
个头	小	NEG	梨	1	分量	2018-09-04 01:33:17	labeled
个头	小	NEG	梨	1	分量	2020-03-02 10:31:31	labeled
个头	均匀	NEU	梨	5	分量	2021-09-28 15:19:55	labeled
个头	小	NEG	梨	4	分量	2021-10-10 14:51:50	labeled
个头	大	POS	玉米	5	分量	2021-05-27 01:25:08	labeled
个头	大	POS	梨	3	分量	2020-04-03 16:00:34	labeled
个头	大	POS	荸荠	1	分量	2021-01-25 16:23:55	labeled
个头	大	POS	荸荠	5	分量	2021-03-22 06:52:15	labeled
个头	中小	NEU	茶叶	3	品质	2021-02-11 10:22:27	labeled
个头	刚好泡	POS	茶叶	3	品质	2020-01-10 00:04:09	labeled
个头	小	NEG	猕猴桃	2	分量	2021-09-25 10:58:21	labeled
个头	大	POS	猕猴桃	1	分量	2021-09-06 18:19:58	labeled
个头	小	NEG	猕猴桃	1	分量	2021-09-11 17:14:02	labeled
个头	挺大的	POS	猕猴桃	5	分量	2021-08-26 15:24:03	labeled
个头	不大	NEU	芝麻	3	其它	2021-05-11 06:06:07	labeled
个头	挺大	POS	猕猴桃	5	分量	2020-08-23 17:17:53	labeled
个头	不大	NEG	猕猴桃	3	分量	2021-09-10 08:53:07	labeled
个头	好小	NEG	猕猴桃	3	分量	2021-08-27 19:56:35	labeled
个头	小了点	NEG	猕猴桃	1	分量	2021-10-13 21:08:43	labeled
个头	不小	POS	猕猴桃	5	分量	2021-08-28 16:08:51	labeled
个头	很小	NEG	猕猴桃	1	分量	2021-09-10 02:27:01	labeled
个头	小	NEG	猕猴桃	3	分量	2021-09-09 23:07:36	labeled
个头	不大	NEG	猕猴桃	3	分量	2021-09-28 21:20:27	labeled
个头	太小	NEG	大米	1	品质	2021-07-17 08:27:56	labeled
个头	小	NEG	芝麻	5	其它	2020-03-10 01:03:08	labeled
个头	不是最大的	NEG	豆皮	5	其它	2021-01-11 13:18:43	labeled
个头	参差不齐	NEG	芝麻	1	其它	2018-04-29 09:01:24	labeled
个头	太小	NEG	猕猴桃	3	分量	2018-11-28 10:50:21	labeled
个头	较小	NEG	猕猴桃	2	分量	2018-11-28 10:48:18	labeled
个头	很小	NEG	花生	1	分量	2021-04-17 16:48:26	labeled
个头	不算大	NEG	花生	4	分量	2020-11-12 21:31:12	labeled
个头	有点小	NEG	花生	4	分量	2021-07-01 18:39:19	labeled
个头	小	NEG	花生	2	分量	2019-06-14 12:17:53	labeled
个头	小	NEG	花生	1	分量	2021-02-06 16:17:00	labeled
个头	不大	NEG	玉米	3	分量	2021-07-31 19:51	labeled
个头	小了点	NEG	李子	4	分量	2020-11-02 00:41:21	labeled
个头	越来越小	NEG	李子	2	分量	2021-08-15 19:15:51	labeled
个头	不大	NEU	稻谷	5	分量	2021-11-01 13:37:55	labeled
个头	一般	NEU	李子	4	分量	2021-08-13 23:22:21	labeled
个头	均匀饱满	POS	李子	5	分量	2021-06-17 00:19:33	labeled
个头	两足	POS	李子	5	分量	2021-06-17 00:19:33	labeled
个头	不错	POS	李子	4	分量	2021-07-16 18:38:41	labeled
个头	太小	NEG	李子	4	分量	2020-05-09 10:25:55	labeled
个头	很细	NEG	李子	1	分量	2021-07-02 18:32:47	labeled
个头	大	POS	李子	5	分量	2020-05-30 14:54:50	labeled
个头	不大	NEG	李子	2	分量	2021-06-22 20:16:03	labeled
个头	较小	NEG	李子	4	分量	2021-08-28 10:00:35	labeled
个头	很小	NEG	李子	5	分量	2020-07-14 11:26:31	labeled
个头	大	POS	李子	5	分量	2021-08-05 13:18:57	labeled
个头	稍小点	NEG	李子	5	分量	2021-08-18 18:40:26	labeled
个头	小	NEG	蜜柚	1	分量	2018-02-25 12:34:19	labeled
个头	小	NEG	蜜柚	2	分量	2018-02-11 09:43:16	labeled
个头	小	NEG	蜜柚	1	分量	2018-02-03 20:10:40	labeled
个头	小	NEG	蜜柚	1	分量	2018-11-05 18:38:55	labeled
个头	小	NEG	蜜柚	1	分量	2019-11-08 07:39:08	labeled
个头	小点	NEG	蜜柚	3	分量	2019-11-29 11:11:47	labeled
个头	不大	NEG	蜜柚	3	分量	2017-11-12 12:24:41	labeled
个头	还挺大	POS	花生	5	分量	2020-06-26 21:48	labeled
个头	大	POS	花生	5	分量	2021-01-10 10:13	labeled
个头	好小	NEG	竹荪	2	品质	2020-11-15 13:30:40	labeled
个头	大	POS	大蒜	4	品质	2021-05-03 22:48:45	labeled
个头	小	NEG	大蒜	2	品质	2021-06-23 11:19:01	labeled
个头	也不大	NEG	大蒜	1	品质	2021-07-04 18:26:06	labeled
个头	太小	NEG	大蒜	2	品质	2019-10-24 22:43:34	labeled
个头	比较小	NEG	大蒜	3	品质	2018-08-30 08:43:20	labeled
个头	小	NEG	大蒜	4	品质	2021-06-26 06:35:24	labeled
个头	很小	NEG	大蒜	5	品质	2021-08-31 19:09:47	labeled
个头	比较小	NEG	大蒜	3	品质	2021-05-27 23:03:07	labeled
个头	小	NEG	豆皮	5	分量	2021-09-22 21:42:13	labeled
个头	小	NEG	荸荠	4	分量	2020-04-06 17:33:41	labeled
个头	偏小	NEG	荸荠	5	分量	2018-04-16 13:46:16	labeled
个头	不大	NEG	梨	2	分量	2020-03-24 12:23:26	labeled
个头	不大	NEG	梨	5	分量	2020-12-19 11:09:03	labeled
个头	太大了	POS	梨	5	分量	2020-06-17 22:31:24	labeled
个头	大	POS	梨	2	分量	2020-05-07 16:15:59	labeled
个头	小	NEG	蜜柚	3	分量	2021-10-04 13:17:46	labeled
个头	小	NEG	蜜柚	1	分量	2021-09-10 08:38:24	labeled
个头	不小	POS	李子	1	其它	2021-07-06 21:12:14	labeled
个头	很小	NEG	蜜柚	2	分量	2017-12-15 08:51:14	labeled
个头	大	POS	蜜柚	5	分量	2021-08-06 20:37:06	labeled
个头	棒	POS	梨	3	分量	2021-07-29 20:06:14	labeled
个头	不大	NEG	李子	2	分量	2020-05-03 19:12:17	labeled
个头	小了点	NEG	李子	4	分量	2021-09-26 08:56:35	labeled
个头	大	POS	李子	2	分量	2021-09-22 19:17:49	labeled
个头	挺大的	POS	李子	3	分量	2020-10-09 21:58:44	labeled
个头	大	POS	猕猴桃	5	分量	2021-08-06 13:38:14	labeled
个头	很大	POS	猕猴桃	5	分量	2021-08-07 21:25:14	labeled
个头	很大	POS	猕猴桃	5	分量	2021-08-08 09:40:51	labeled
个头	小	NEG	枇杷	2	分量	2021-04-27 13:34:33	labeled
个头	大	POS	梨	3	分量	2020-07-06 12:59:22	labeled
个头	小	NEG	蜜柚	2	分量	2017-11-12 11:58:01	labeled
个头	偏小	NEG	洋芋	4	其它	2021-09-05 13:21:00	labeled
个头	小	NEG	洋芋	4	其它	2017-05-11 11:17:16	labeled
个头	很小	NEG	洋芋	4	其它	2017-04-11 18:45:47	labeled
个头	小个的	NEG	大豆	3	其它	2020-11-01 22:16:39	labeled
个头	挺小	NEG	洋芋	1	其它	2019-08-22 18:01:54	labeled
个头	比较大	POS	番茄	3	其它	2021-07-18 16:34:49	labeled
个头	小	NEG	大蒜	1	品质	2020-12-18 16:47:42	labeled
个头	太小	NEG	大蒜	2	品质	2021-09-14 19:07:37	labeled
个头	不饱满	NEG	大蒜	2	品质	2021-09-14 19:07:37	labeled
个头	小	NEG	玉米	3	分量	2020-11-03 12:25:18	labeled
个头	大	POS	玉米	5	分量	2021-08-27 13:27:16	labeled
